order_id,order_date,customer_id,customer_segment,store_id,product_id,product_name,category,quantity,unit_price,discount,gross_sales,discount_amount,revenue,cost,profit,payment_method
ORD009233,2024-12-21,CUST02131,Occasional,ST005,PROD0022,Kurta,Clothing,1,4560.86,0.05,4560.86,228.043,4332.817,2227.13,2105.687,Debit Card
ORD009234,2025-06-08,CUST01990,Regular,ST002,PROD0046,Biscuits,Grocery,1,1680.92,0.15,1680.92,252.138,1428.7820000000002,1213.55,215.2320000000002,UPI
ORD009235,2024-01-16,CUST00178,Regular,ST006,PROD0041,Rice 5kg,Grocery,3,615.27,0.1,1845.81,184.58100000000002,1661.2289999999998,1483.14,178.08899999999971,Cash
ORD009236,2024-02-14,CUST00250,Occasional,ST006,PROD0043,Cooking Oil,Grocery,1,1527.63,0.0,1527.63,0.0,1527.63,1390.2,137.43000000000006,Cash
ORD009237,2024-11-16,CUST00765,Occasional,ST002,PROD0005,Smart Watch,Electronics,2,22313.35,0.05,44626.7,2231.335,42395.365,37943.95,4451.415000000001,Credit Card
ORD009238,2025-10-12,CUST00091,Regular,ST001,PROD0044,Tea,Grocery,1,1873.28,0.2,1873.28,374.656,1498.624,1344.01,154.61400000000003,UPI
ORD009239,2024-11-21,CUST00339,Regular,ST004,PROD0016,Water Bottle,Home & Kitchen,2,4709.15,0.0,9418.3,0.0,9418.3,6934.85,2483.449999999999,UPI
ORD009240,2024-05-27,CUST01662,Regular,ST007,PROD0035,Football,Sports,1,5666.57,0.0,5666.57,0.0,5666.57,3175.83,2490.74,Credit Card
ORD009241,2024-12-20,CUST01873,Premium,ST006,PROD0005,Smart Watch,Electronics,2,22313.35,0.05,44626.7,2231.335,42395.365,34169.76,8225.604999999996,Cash
ORD009242,2024-08-23,CUST00169,Occasional,ST001,PROD0026,Moisturizer,Beauty,1,4671.46,0.05,4671.46,233.573,4437.887,1783.8,2654.0869999999995,UPI
ORD009243,2025-12-03,CUST00780,Premium,ST008,PROD0026,Moisturizer,Beauty,2,4671.46,0.0,9342.92,0.0,9342.92,5970.92,3372.0,Credit Card
ORD009244,2025-09-04,CUST00170,Regular,ST002,PROD0005,Smart Watch,Electronics,1,22313.35,0.05,22313.35,1115.6675,21197.6825,19406.65,1791.0324999999975,Credit Card
ORD009245,2024-04-14,CUST02410,Premium,ST003,PROD0036,Badminton Racket,Sports,3,999.85,0.1,2999.55,299.95500000000004,2699.5950000000003,1655.64,1043.9550000000002,UPI
ORD009246,2025-04-18,CUST02292,Regular,ST001,PROD0024,Casual Shoes,Clothing,3,3798.5,0.1,11395.5,1139.55,10255.95,7113.51,3142.4400000000005,UPI
ORD009247,2025-01-30,CUST00138,Regular,ST003,PROD0015,Storage Box,Home & Kitchen,3,7544.45,0.1,22633.35,2263.335,20370.015,14592.89,5777.125,Credit Card
ORD009248,2025-03-21,CUST00519,Occasional,ST005,PROD0030,Sunscreen,Beauty,1,4512.26,0.0,4512.26,0.0,4512.26,2400.33,2111.9300000000003,Net Banking
ORD009249,2025-08-28,CUST01422,Occasional,ST004,PROD0005,Smart Watch,Electronics,1,22313.35,0.1,22313.35,2231.335,20082.015,15876.5,4205.514999999999,Debit Card
ORD009250,2024-08-07,CUST02381,Occasional,ST006,PROD0040,Resistance Bands,Sports,2,6869.81,0.05,13739.62,686.9810000000001,13052.639000000001,9137.23,3915.4090000000015,Credit Card
ORD009251,2025-03-17,CUST02474,Occasional,ST005,PROD0048,Dry Fruits,Grocery,3,347.84,0.15,1043.52,156.528,886.992,747.66,139.332,Credit Card
ORD009252,2025-10-06,CUST01160,Regular,ST002,PROD0022,Kurta,Clothing,1,4560.86,0.05,4560.86,228.043,4332.817,2275.75,2057.067,Credit Card
ORD009253,2025-10-28,CUST00709,Regular,ST004,PROD0033,Yoga Mat,Sports,1,372.43,0.25,372.43,93.1075,279.3225,193.44,85.8825,Debit Card
ORD009254,2024-01-28,CUST01291,Regular,ST001,PROD0005,Smart Watch,Electronics,3,22313.35,0.1,66940.04999999999,6694.004999999999,60246.04499999999,52328.75,7917.294999999991,UPI
ORD009255,2025-04-19,CUST02036,Occasional,ST004,PROD0032,Body Lotion,Beauty,2,1768.61,0.05,3537.22,176.861,3360.359,1720.96,1639.399,Debit Card
ORD009256,2025-09-19,CUST00107,Regular,ST003,PROD0048,Dry Fruits,Grocery,2,347.84,0.1,695.68,69.568,626.112,547.2,78.91199999999992,UPI
ORD009257,2024-10-31,CUST02186,Regular,ST001,PROD0023,Sports Shoes,Clothing,2,2047.81,0.0,4095.62,0.0,4095.62,2363.66,1731.96,Debit Card
ORD009258,2025-02-08,CUST02095,Regular,ST003,PROD0010,Mixer Grinder,Home & Kitchen,1,12514.95,0.1,12514.95,1251.4950000000001,11263.455,8803.51,2459.9449999999997,Net Banking
ORD009259,2025-05-27,CUST02013,Regular,ST007,PROD0036,Badminton Racket,Sports,2,999.85,0.25,1999.7,499.925,1499.775,925.06,574.7150000000001,Credit Card
ORD009260,2025-05-16,CUST01689,Regular,ST004,PROD0017,Men's T-Shirt,Clothing,3,3182.37,0.1,9547.11,954.7110000000001,8592.399000000001,5839.98,2752.4190000000017,UPI
ORD009261,2024-12-13,CUST02416,Premium,ST007,PROD0027,Shampoo,Beauty,4,4140.71,0.25,16562.84,4140.71,12422.130000000001,5103.56,7318.570000000001,Debit Card
ORD009262,2024-08-27,CUST00006,Occasional,ST003,PROD0045,Coffee,Grocery,1,177.86,0.0,177.86,0.0,177.86,161.44,16.420000000000016,Net Banking
ORD009263,2025-07-23,CUST00523,Premium,ST008,PROD0008,Wireless Mouse,Electronics,2,27894.92,0.1,55789.84,5578.984,50210.856,43817.26,6393.595999999998,Net Banking
ORD009264,2025-11-25,CUST01679,Regular,ST003,PROD0040,Resistance Bands,Sports,1,6869.81,0.1,6869.81,686.9810000000001,6182.829000000001,4626.36,1556.469000000001,Net Banking
ORD009265,2024-12-02,CUST00066,Regular,ST006,PROD0044,Tea,Grocery,4,1873.28,0.05,7493.12,374.656,7118.464,5851.93,1266.5339999999997,Credit Card
ORD009266,2024-01-26,CUST02468,Premium,ST003,PROD0006,USB-C Charger,Electronics,1,15896.3,0.05,15896.3,794.815,15101.484999999999,13655.49,1445.994999999999,Net Banking
ORD009267,2025-02-12,CUST00498,Occasional,ST001,PROD0007,Power Bank,Electronics,4,15422.89,0.2,61691.56,12338.312,49353.248,43480.76,5872.487999999998,UPI
ORD009268,2024-03-17,CUST01493,Premium,ST006,PROD0026,Moisturizer,Beauty,1,4671.46,0.1,4671.46,467.146,4204.314,2257.97,1946.3440000000005,UPI
ORD009269,2024-08-04,CUST02379,Regular,ST006,PROD0017,Men's T-Shirt,Clothing,1,3182.37,0.15,3182.37,477.35549999999995,2705.0144999999998,1322.77,1382.2444999999998,Credit Card
ORD009270,2024-11-23,CUST01001,Regular,ST006,PROD0037,Dumbbells,Sports,4,4164.94,0.15,16659.76,2498.9639999999995,14160.795999999998,8447.63,5713.165999999999,UPI
ORD009271,2024-01-23,CUST01663,Premium,ST002,PROD0023,Sports Shoes,Clothing,4,2047.81,0.1,8191.24,819.124,7372.116,4884.16,2487.956,UPI
ORD009272,2025-10-31,CUST02018,Premium,ST005,PROD0027,Shampoo,Beauty,3,4140.71,0.0,12422.130000000001,0.0,12422.130000000001,6687.25,5734.880000000001,Credit Card
ORD009273,2025-12-18,CUST01743,Regular,ST002,PROD0040,Resistance Bands,Sports,1,6869.81,0.1,6869.81,686.9810000000001,6182.829000000001,4225.67,1957.1590000000006,Debit Card
ORD009274,2024-11-05,CUST01625,Regular,ST001,PROD0019,Jeans,Clothing,1,1239.82,0.05,1239.82,61.991,1177.829,545.19,632.6389999999999,UPI
ORD009275,2025-08-21,CUST02291,Occasional,ST007,PROD0027,Shampoo,Beauty,3,4140.71,0.1,12422.130000000001,1242.2130000000002,11179.917000000001,4875.16,6304.757000000001,UPI
ORD009276,2024-09-23,CUST02398,Regular,ST004,PROD0025,Face Wash,Beauty,2,3361.57,0.2,6723.14,1344.6280000000002,5378.512000000001,3293.77,2084.7420000000006,Debit Card
ORD009277,2025-02-18,CUST01041,Premium,ST008,PROD0040,Resistance Bands,Sports,3,6869.81,0.25,20609.43,5152.3575,15457.0725,10264.63,5192.442500000001,UPI
ORD009278,2025-10-07,CUST01490,Regular,ST003,PROD0025,Face Wash,Beauty,1,3361.57,0.1,3361.57,336.15700000000004,3025.413,1630.18,1395.233,Cash
ORD009279,2024-09-23,CUST00363,Premium,ST008,PROD0021,Formal Shirt,Clothing,1,2960.13,0.0,2960.13,0.0,2960.13,1360.98,1599.15,Credit Card
ORD009280,2024-11-28,CUST01635,Regular,ST005,PROD0025,Face Wash,Beauty,3,3361.57,0.05,10084.710000000001,504.23550000000006,9580.4745,4322.57,5257.904500000001,Credit Card
ORD009281,2025-03-25,CUST00525,Occasional,ST004,PROD0007,Power Bank,Electronics,1,15422.89,0.0,15422.89,0.0,15422.89,12442.17,2980.7199999999993,UPI
ORD009282,2025-07-18,CUST00831,Regular,ST003,PROD0035,Football,Sports,2,5666.57,0.1,11333.14,1133.314,10199.826,6898.94,3300.8859999999995,UPI
ORD009283,2025-09-02,CUST01723,Regular,ST006,PROD0006,USB-C Charger,Electronics,2,15896.3,0.2,31792.6,6358.52,25434.079999999998,20922.73,4511.3499999999985,UPI
ORD009284,2024-09-03,CUST00420,Regular,ST006,PROD0040,Resistance Bands,Sports,2,6869.81,0.15,13739.62,2060.943,11678.677,8011.01,3667.6669999999995,UPI
ORD009285,2024-02-05,CUST00133,Premium,ST003,PROD0015,Storage Box,Home & Kitchen,1,7544.45,0.1,7544.45,754.445,6790.005,4931.71,1858.295,UPI
ORD009286,2025-02-04,CUST02062,Regular,ST005,PROD0024,Casual Shoes,Clothing,3,3798.5,0.2,11395.5,2279.1,9116.4,4193.35,4923.049999999999,Net Banking
ORD009287,2024-01-28,CUST01068,Regular,ST004,PROD0004,Laptop,Electronics,1,55531.62,0.2,55531.62,11106.324,44425.296,37076.57,7348.726000000002,UPI
ORD009288,2024-08-07,CUST01401,Occasional,ST005,PROD0007,Power Bank,Electronics,1,15422.89,0.05,15422.89,771.1445,14651.745499999999,12395.05,2256.6955,Credit Card
ORD009289,2025-02-09,CUST02343,Regular,ST008,PROD0030,Sunscreen,Beauty,1,4512.26,0.1,4512.26,451.22600000000006,4061.034,1753.87,2307.164,Debit Card
ORD009290,2025-09-05,CUST01420,Regular,ST002,PROD0017,Men's T-Shirt,Clothing,5,3182.37,0.05,15911.849999999999,795.5925,15116.257499999998,7161.24,7955.017499999998,UPI
ORD009291,2024-09-27,CUST02493,Regular,ST005,PROD0038,Skipping Rope,Sports,2,3408.68,0.0,6817.36,0.0,6817.36,4990.04,1827.3199999999997,Credit Card
ORD009292,2025-10-12,CUST01845,Premium,ST003,PROD0030,Sunscreen,Beauty,2,4512.26,0.1,9024.52,902.4520000000001,8122.068,3863.44,4258.628000000001,UPI
ORD009293,2025-05-25,CUST02460,Regular,ST004,PROD0045,Coffee,Grocery,3,177.86,0.15,533.58,80.037,453.543,383.06,70.483,Debit Card
ORD009294,2024-10-12,CUST00630,Regular,ST007,PROD0039,Gym Gloves,Sports,2,1095.35,0.1,2190.7,219.07,1971.6299999999999,1395.85,575.78,Credit Card
ORD009295,2025-03-29,CUST00321,Regular,ST003,PROD0009,Air Fryer,Home & Kitchen,1,6620.38,0.2,6620.38,1324.076,5296.304,4402.66,893.6440000000002,UPI
ORD009296,2024-11-12,CUST01155,Regular,ST001,PROD0019,Jeans,Clothing,1,1239.82,0.1,1239.82,123.982,1115.838,701.51,414.328,Debit Card
ORD009297,2025-08-12,CUST01835,Premium,ST006,PROD0013,Dinner Set,Home & Kitchen,5,8112.39,0.0,40561.950000000004,0.0,40561.950000000004,33449.51,7112.440000000002,UPI
ORD009298,2024-10-23,CUST01223,Occasional,ST004,PROD0047,Breakfast Cereal,Grocery,2,1377.5,0.05,2755.0,137.75,2617.25,2331.68,285.57000000000016,Debit Card
ORD009299,2024-12-03,CUST00905,Regular,ST004,PROD0037,Dumbbells,Sports,2,4164.94,0.0,8329.88,0.0,8329.88,4718.69,3611.1899999999996,Debit Card
ORD009300,2024-11-02,CUST00036,Premium,ST002,PROD0019,Jeans,Clothing,4,1239.82,0.15,4959.28,743.8919999999999,4215.388,1985.22,2230.1679999999997,UPI
ORD009301,2025-03-03,CUST02354,Regular,ST001,PROD0006,USB-C Charger,Electronics,1,15896.3,0.25,15896.3,3974.075,11922.224999999999,10545.26,1376.9649999999983,Debit Card
ORD009302,2024-12-16,CUST01591,Regular,ST002,PROD0012,Coffee Maker,Home & Kitchen,2,11103.41,0.0,22206.82,0.0,22206.82,18202.54,4004.279999999999,Credit Card
ORD009303,2025-05-25,CUST00012,Regular,ST005,PROD0015,Storage Box,Home & Kitchen,2,7544.45,0.15,15088.9,2263.335,12825.564999999999,10027.26,2798.3049999999985,UPI
ORD009304,2025-06-08,CUST02131,Regular,ST003,PROD0047,Breakfast Cereal,Grocery,2,1377.5,0.05,2755.0,137.75,2617.25,2199.34,417.90999999999985,UPI
ORD009305,2025-05-06,CUST01432,Occasional,ST004,PROD0003,Smartphone,Electronics,2,25659.14,0.05,51318.28,2565.914,48752.366,43910.77,4841.596000000005,Net Banking
ORD009306,2025-08-16,CUST01987,Regular,ST001,PROD0004,Laptop,Electronics,1,55531.62,0.25,55531.62,13882.905,41648.715000000004,33550.82,8097.895000000004,Credit Card
ORD009307,2024-01-09,CUST01768,Regular,ST001,PROD0037,Dumbbells,Sports,3,4164.94,0.05,12494.82,624.741,11870.079,8727.89,3142.1890000000003,Credit Card
ORD009308,2025-05-11,CUST01435,Premium,ST001,PROD0038,Skipping Rope,Sports,4,3408.68,0.1,13634.72,1363.472,12271.248,8925.23,3346.018,Cash
ORD009309,2025-12-25,CUST00957,Regular,ST005,PROD0006,USB-C Charger,Electronics,1,15896.3,0.15,15896.3,2384.4449999999997,13511.855,11227.06,2284.795,Credit Card
ORD009310,2025-07-13,CUST00713,Occasional,ST002,PROD0028,Perfume,Beauty,2,2919.71,0.15,5839.42,875.913,4963.507,2972.87,1990.6369999999997,Debit Card
ORD009311,2025-07-14,CUST02043,Regular,ST008,PROD0008,Wireless Mouse,Electronics,1,27894.92,0.2,27894.92,5578.984,22315.935999999998,19815.03,2500.905999999999,Credit Card
ORD009312,2025-03-15,CUST01280,Regular,ST003,PROD0031,Hair Serum,Beauty,3,2117.69,0.1,6353.07,635.307,5717.763,2463.83,3253.933,UPI
ORD009313,2025-07-05,CUST00241,Occasional,ST003,PROD0021,Formal Shirt,Clothing,3,2960.13,0.1,8880.39,888.039,7992.351,4866.99,3125.361,UPI
ORD009314,2024-04-17,CUST01956,Occasional,ST004,PROD0045,Coffee,Grocery,3,177.86,0.15,533.58,80.037,453.543,367.12,86.423,UPI
ORD009315,2024-09-01,CUST02013,Premium,ST003,PROD0029,Lipstick,Beauty,3,3353.75,0.0,10061.25,0.0,10061.25,6266.4,3794.8500000000004,Credit Card
ORD009316,2024-09-11,CUST00896,Regular,ST006,PROD0015,Storage Box,Home & Kitchen,1,7544.45,0.0,7544.45,0.0,7544.45,5358.46,2185.99,Net Banking
ORD009317,2024-02-02,CUST01476,Regular,ST007,PROD0024,Casual Shoes,Clothing,1,3798.5,0.15,3798.5,569.775,3228.725,1521.77,1706.955,Debit Card
ORD009318,2024-01-23,CUST01025,Regular,ST001,PROD0021,Formal Shirt,Clothing,1,2960.13,0.0,2960.13,0.0,2960.13,1672.66,1287.47,Credit Card
ORD009319,2025-07-19,CUST00601,Regular,ST005,PROD0023,Sports Shoes,Clothing,2,2047.81,0.1,4095.62,409.562,3686.058,1881.43,1804.628,Cash
ORD009320,2024-02-18,CUST02330,Occasional,ST005,PROD0031,Hair Serum,Beauty,1,2117.69,0.0,2117.69,0.0,2117.69,1145.06,972.6300000000001,UPI
ORD009321,2025-04-06,CUST00599,Regular,ST008,PROD0034,Cricket Bat,Sports,1,5837.89,0.05,5837.89,291.89450000000005,5545.9955,3310.18,2235.8155,Debit Card
ORD009322,2025-08-12,CUST01885,Premium,ST003,PROD0028,Perfume,Beauty,1,2919.71,0.1,2919.71,291.971,2627.739,1548.36,1079.3790000000001,Debit Card
ORD009323,2024-12-01,CUST01143,Occasional,ST002,PROD0032,Body Lotion,Beauty,1,1768.61,0.15,1768.61,265.2915,1503.3184999999999,637.73,865.5884999999998,Credit Card
ORD009324,2024-12-23,CUST01012,Regular,ST004,PROD0022,Kurta,Clothing,1,4560.86,0.1,4560.86,456.086,4104.773999999999,2064.22,2040.5539999999996,Credit Card
ORD009325,2024-05-01,CUST01529,Regular,ST004,PROD0003,Smartphone,Electronics,4,25659.14,0.05,102636.56,5131.828,97504.732,79704.25,17800.482000000004,UPI
ORD009326,2025-03-19,CUST01104,Regular,ST006,PROD0009,Air Fryer,Home & Kitchen,3,6620.38,0.05,19861.14,993.057,18868.083,13759.96,5108.123,Credit Card
ORD009327,2024-12-24,CUST01647,Regular,ST007,PROD0006,USB-C Charger,Electronics,1,15896.3,0.1,15896.3,1589.63,14306.669999999998,12471.43,1835.239999999998,Credit Card
ORD009328,2025-08-24,CUST01701,Occasional,ST001,PROD0001,Wireless Headphones,Electronics,2,71728.58,0.0,143457.16,0.0,143457.16,128166.27,15290.89,UPI
ORD009329,2024-12-11,CUST00957,Premium,ST006,PROD0022,Kurta,Clothing,2,4560.86,0.0,9121.72,0.0,9121.72,5576.07,3545.6499999999996,UPI
ORD009330,2024-07-11,CUST00219,Occasional,ST007,PROD0004,Laptop,Electronics,5,55531.62,0.0,277658.10000000003,0.0,277658.10000000003,253939.82,23718.280000000028,UPI
ORD009331,2025-02-19,CUST00727,Occasional,ST008,PROD0045,Coffee,Grocery,1,177.86,0.05,177.86,8.893,168.967,149.97,18.997000000000014,Credit Card
ORD009332,2025-01-11,CUST01731,Occasional,ST006,PROD0008,Wireless Mouse,Electronics,1,27894.92,0.0,27894.92,0.0,27894.92,23291.64,4603.279999999999,Debit Card
ORD009333,2025-04-07,CUST01490,Regular,ST005,PROD0037,Dumbbells,Sports,2,4164.94,0.0,8329.88,0.0,8329.88,4837.09,3492.789999999999,Credit Card
ORD009334,2025-10-22,CUST01818,Regular,ST001,PROD0042,Wheat Flour 5kg,Grocery,3,261.36,0.05,784.08,39.20400000000001,744.876,602.13,142.74599999999998,UPI
ORD009335,2024-05-25,CUST00518,Premium,ST008,PROD0019,Jeans,Clothing,1,1239.82,0.05,1239.82,61.991,1177.829,611.83,565.9989999999999,Cash
ORD009336,2025-04-22,CUST00812,Premium,ST003,PROD0044,Tea,Grocery,1,1873.28,0.15,1873.28,280.99199999999996,1592.288,1294.49,297.798,Credit Card
ORD009337,2025-10-14,CUST02106,Regular,ST001,PROD0001,Wireless Headphones,Electronics,1,71728.58,0.05,71728.58,3586.429,68142.151,59911.18,8230.970999999998,Cash
ORD009338,2025-02-11,CUST01361,Regular,ST003,PROD0041,Rice 5kg,Grocery,1,615.27,0.25,615.27,153.8175,461.4525,387.01,74.4425,Credit Card
ORD009339,2024-10-12,CUST00814,Regular,ST005,PROD0024,Casual Shoes,Clothing,1,3798.5,0.2,3798.5,759.7,3038.8,1385.11,1653.6900000000003,Credit Card
ORD009340,2024-04-20,CUST00614,Occasional,ST004,PROD0048,Dry Fruits,Grocery,3,347.84,0.25,1043.52,260.88,782.64,662.67,119.97000000000003,UPI
ORD009341,2025-09-11,CUST00426,Premium,ST006,PROD0017,Men's T-Shirt,Clothing,4,3182.37,0.05,12729.48,636.474,12093.006,7171.51,4921.495999999999,Net Banking
ORD009342,2024-02-19,CUST01584,Regular,ST004,PROD0032,Body Lotion,Beauty,1,1768.61,0.0,1768.61,0.0,1768.61,1033.45,735.1599999999999,Net Banking
ORD009343,2024-01-14,CUST01435,Regular,ST002,PROD0014,Bedsheet Set,Home & Kitchen,3,4532.8,0.2,13598.400000000001,2719.6800000000003,10878.720000000001,8733.27,2145.4500000000007,UPI
ORD009344,2024-05-13,CUST01812,Occasional,ST002,PROD0017,Men's T-Shirt,Clothing,1,3182.37,0.05,3182.37,159.1185,3023.2515,1963.25,1060.0014999999999,Debit Card
ORD009345,2025-08-10,CUST00883,Regular,ST003,PROD0032,Body Lotion,Beauty,2,1768.61,0.1,3537.22,353.722,3183.4979999999996,1509.87,1673.6279999999997,UPI
ORD009346,2025-08-18,CUST01699,Premium,ST001,PROD0033,Yoga Mat,Sports,3,372.43,0.15,1117.29,167.59349999999998,949.6965,574.76,374.9365,Credit Card
ORD009347,2024-12-08,CUST00432,Occasional,ST003,PROD0030,Sunscreen,Beauty,1,4512.26,0.1,4512.26,451.22600000000006,4061.034,1848.23,2212.804,Debit Card
ORD009348,2025-10-31,CUST01401,Regular,ST001,PROD0047,Breakfast Cereal,Grocery,1,1377.5,0.15,1377.5,206.625,1170.875,1011.53,159.34500000000003,Net Banking
ORD009349,2024-10-12,CUST00948,Regular,ST007,PROD0034,Cricket Bat,Sports,1,5837.89,0.0,5837.89,0.0,5837.89,4216.99,1620.9000000000005,UPI
ORD009350,2024-11-09,CUST01389,Regular,ST004,PROD0028,Perfume,Beauty,2,2919.71,0.0,5839.42,0.0,5839.42,3179.67,2659.75,Debit Card
ORD009351,2025-08-28,CUST01668,Regular,ST005,PROD0024,Casual Shoes,Clothing,3,3798.5,0.1,11395.5,1139.55,10255.95,5259.87,4996.080000000001,UPI
ORD009352,2024-10-23,CUST02453,Regular,ST002,PROD0014,Bedsheet Set,Home & Kitchen,3,4532.8,0.1,13598.400000000001,1359.8400000000001,12238.560000000001,8831.73,3406.8300000000017,UPI
ORD009353,2025-08-28,CUST02114,Premium,ST002,PROD0034,Cricket Bat,Sports,1,5837.89,0.2,5837.89,1167.5780000000002,4670.312,3426.93,1243.382,UPI
ORD009354,2025-07-22,CUST00912,Premium,ST005,PROD0047,Breakfast Cereal,Grocery,2,1377.5,0.15,2755.0,413.25,2341.75,2085.87,255.8800000000001,Debit Card
ORD009355,2024-06-12,CUST00391,Occasional,ST005,PROD0001,Wireless Headphones,Electronics,3,71728.58,0.25,215185.74,53796.435,161389.305,126743.08,34646.22499999999,Net Banking
ORD009356,2025-05-11,CUST00083,Regular,ST001,PROD0022,Kurta,Clothing,2,4560.86,0.25,9121.72,2280.43,6841.289999999999,4050.1,2791.189999999999,UPI
ORD009357,2025-09-01,CUST01003,Regular,ST002,PROD0033,Yoga Mat,Sports,1,372.43,0.1,372.43,37.243,335.187,246.65,88.537,UPI
ORD009358,2024-01-16,CUST00481,Regular,ST008,PROD0044,Tea,Grocery,3,1873.28,0.1,5619.84,561.984,5057.856,4529.59,528.2659999999996,UPI
ORD009359,2024-12-09,CUST00777,Premium,ST003,PROD0047,Breakfast Cereal,Grocery,4,1377.5,0.15,5510.0,826.5,4683.5,3843.71,839.79,Credit Card
ORD009360,2024-03-18,CUST01755,Occasional,ST001,PROD0018,Women's T-Shirt,Clothing,1,2452.3,0.05,2452.3,122.61500000000001,2329.6850000000004,1188.44,1141.2450000000003,Net Banking
ORD009361,2024-12-11,CUST01249,Regular,ST001,PROD0047,Breakfast Cereal,Grocery,1,1377.5,0.05,1377.5,68.875,1308.625,1169.78,138.84500000000003,UPI
ORD009362,2024-03-12,CUST01137,Regular,ST006,PROD0039,Gym Gloves,Sports,2,1095.35,0.15,2190.7,328.60499999999996,1862.0949999999998,1358.75,503.3449999999998,Cash
ORD009363,2024-09-26,CUST01536,Premium,ST006,PROD0012,Coffee Maker,Home & Kitchen,5,11103.41,0.2,55517.05,11103.410000000002,44413.64,37222.66,7190.979999999996,Credit Card
ORD009364,2024-10-13,CUST01912,Regular,ST003,PROD0010,Mixer Grinder,Home & Kitchen,3,12514.95,0.2,37544.850000000006,7508.970000000001,30035.880000000005,23279.33,6756.550000000003,UPI
ORD009365,2024-03-06,CUST00523,Regular,ST001,PROD0002,Bluetooth Speaker,Electronics,3,72806.68,0.0,218420.03999999998,0.0,218420.03999999998,179676.97,38743.06999999998,UPI
ORD009366,2024-03-08,CUST01933,Premium,ST004,PROD0002,Bluetooth Speaker,Electronics,1,72806.68,0.0,72806.68,0.0,72806.68,63682.33,9124.349999999991,UPI
ORD009367,2024-07-11,CUST01695,Occasional,ST003,PROD0006,USB-C Charger,Electronics,4,15896.3,0.05,63585.2,3179.26,60405.939999999995,54844.44,5561.499999999993,UPI
ORD009368,2024-02-24,CUST02253,Premium,ST003,PROD0020,Hoodie,Clothing,2,1024.62,0.05,2049.24,102.46199999999999,1946.7779999999998,1123.29,823.4879999999998,Net Banking
ORD009369,2025-01-13,CUST00742,Premium,ST002,PROD0038,Skipping Rope,Sports,4,3408.68,0.0,13634.72,0.0,13634.72,9628.93,4005.789999999999,Debit Card
ORD009370,2024-06-16,CUST02367,Premium,ST001,PROD0028,Perfume,Beauty,2,2919.71,0.0,5839.42,0.0,5839.42,3531.5,2307.92,Net Banking
ORD009371,2025-02-12,CUST00278,Regular,ST006,PROD0042,Wheat Flour 5kg,Grocery,3,261.36,0.15,784.08,117.612,666.4680000000001,551.2,115.26800000000003,UPI
ORD009372,2025-05-22,CUST00148,Premium,ST005,PROD0003,Smartphone,Electronics,1,25659.14,0.0,25659.14,0.0,25659.14,21435.23,4223.91,Credit Card
ORD009373,2025-06-20,CUST00778,Regular,ST006,PROD0048,Dry Fruits,Grocery,2,347.84,0.2,695.68,139.136,556.544,490.98,65.56399999999996,Net Banking
ORD009374,2025-10-04,CUST01107,Premium,ST004,PROD0037,Dumbbells,Sports,1,4164.94,0.05,4164.94,208.24699999999999,3956.6929999999998,2603.07,1353.6229999999996,Debit Card
ORD009375,2024-04-11,CUST00419,Occasional,ST008,PROD0037,Dumbbells,Sports,1,4164.94,0.0,4164.94,0.0,4164.94,2937.18,1227.7599999999998,UPI
ORD009376,2025-02-25,CUST02440,Regular,ST008,PROD0042,Wheat Flour 5kg,Grocery,2,261.36,0.15,522.72,78.408,444.312,378.82,65.49200000000002,UPI
ORD009377,2025-04-22,CUST01157,Regular,ST002,PROD0025,Face Wash,Beauty,2,3361.57,0.2,6723.14,1344.6280000000002,5378.512000000001,2478.16,2900.3520000000008,Credit Card
ORD009378,2024-04-29,CUST00940,Regular,ST003,PROD0023,Sports Shoes,Clothing,2,2047.81,0.2,4095.62,819.124,3276.496,1942.63,1333.866,Credit Card
ORD009379,2024-10-17,CUST02020,Regular,ST006,PROD0013,Dinner Set,Home & Kitchen,1,8112.39,0.1,8112.39,811.239,7301.151,5785.73,1515.4210000000003,Cash
ORD009380,2025-05-02,CUST01628,Regular,ST006,PROD0024,Casual Shoes,Clothing,1,3798.5,0.2,3798.5,759.7,3038.8,1935.89,1102.91,Debit Card
ORD009381,2024-06-09,CUST00242,Regular,ST007,PROD0003,Smartphone,Electronics,1,25659.14,0.15,25659.14,3848.8709999999996,21810.269,19077.75,2732.5190000000002,UPI
ORD009382,2025-11-03,CUST00999,Premium,ST005,PROD0038,Skipping Rope,Sports,1,3408.68,0.0,3408.68,0.0,3408.68,2311.05,1097.6299999999997,UPI
ORD009383,2024-03-18,CUST01224,Regular,ST004,PROD0028,Perfume,Beauty,2,2919.71,0.1,5839.42,583.942,5255.478,3005.08,2250.398,Cash
ORD009384,2024-02-07,CUST01243,Regular,ST003,PROD0026,Moisturizer,Beauty,1,4671.46,0.05,4671.46,233.573,4437.887,2784.43,1653.4569999999999,Credit Card
ORD009385,2025-01-28,CUST02291,Regular,ST003,PROD0020,Hoodie,Clothing,5,1024.62,0.1,5123.099999999999,512.31,4610.789999999999,3057.17,1553.619999999999,UPI
ORD009386,2025-03-16,CUST01818,Regular,ST007,PROD0027,Shampoo,Beauty,1,4140.71,0.05,4140.71,207.0355,3933.6745,1577.17,2356.5045,Cash
